transaction_id,user_id,timestamp,amount,amount_zscore_user,amount_vs_user_avg_ratio,kyc_tier,sender_account_age_days,recipient_account_age_days,is_new_recipient,is_very_new_recipient_and_large_amount,recipient_txn_count_last_24h,recipient_unique_senders_last_24h,is_new_device,sim_change_flag,sender_state_change_flag,txn_count_last_1h,txn_count_last_24h,txn_count_last_7d,time_since_last_txn_min,hour_of_day,day_of_week,is_odd_hour,txn_type_AIRTIME_TOPUP,txn_type_BILL_PAYMENT,txn_type_CASH_OUT,txn_type_MERCHANT_PAYMENT,txn_type_P2P_TRANSFER,is_fraud,fraud_type
T260c11a3a5,U00103,2026-01-21 06:16:59,2609.91,0.0,1.2907758275345331,2,892,1363,0,0,2,2,0,0,0,0,3,0,48.633046073211055,6,2,0,False,True,False,False,False,0,NONE
Tf53efbf4de,U00181,2026-01-21 06:39:43,19542.25,0.0,1.2113538016571446,1,954,471,0,0,1,1,0,0,0,0,1,1,253.79107872278763,6,2,0,False,False,False,False,True,0,NONE
T2f8aed39d3,U01195,2026-01-21 06:45:59,5873.68,-0.1824929882801142,0.8171076097813416,2,1334,278,0,0,2,2,0,0,0,1,0,2,46.44750413368288,6,2,0,False,False,False,False,True,0,NONE
T879d309140,U00856,2026-01-21 07:11:58,19297.19,0.0,1.729098605229627,1,1277,960,0,0,1,1,0,0,0,0,1,0,1160.7026187135657,7,2,0,True,False,False,False,False,0,NONE
Ta3e9988e40,U00153,2026-01-21 07:31:53,39298.09,0.0,0.9841701189426142,1,1076,40,0,0,1,1,0,0,0,0,1,0,256.5938855275568,7,2,0,False,False,False,True,False,0,NONE
T4d3a197362,U00254,2026-01-21 07:36:17,23381.004310499226,-0.44936707268437465,3.73466255474755,3,666,11,0,0,1,1,1,0,0,0,2,2,106.30928088890396,7,2,0,False,False,False,False,True,1,SIM_SWAP
Te902842acc,U01978,2026-01-21 08:09:28,2773.64,0.0,1.6432684788018104,1,681,307,0,0,0,0,0,0,0,0,2,1,80.37438230095917,8,2,0,False,False,False,True,False,0,NONE
T6fac4c98c3,U00295,2026-01-21 08:24:13,5288.92,0.0,0.3899066539472656,1,1171,741,0,0,0,0,0,0,0,2,6,1,28.81431944715362,8,2,0,False,True,False,False,False,0,NONE
Td9974e53f0,U01847,2026-01-21 08:32:05,6735.0,0.0,1.2117711830557145,3,187,583,0,0,0,0,0,0,0,0,2,0,196.7587338198365,8,2,0,True,False,False,False,False,0,NONE
T2f183cd02d,U00082,2026-01-21 08:44:16,319.58,0.0,0.41154351353439617,1,27,39,0,0,0,0,0,0,0,2,3,0,466.1630454724607,8,2,0,True,False,False,False,False,0,NONE
T9c4f8b100f,U00645,2026-01-21 08:57:22,3934.35,0.0,1.942543547813722,1,1120,1211,0,0,1,1,0,0,0,0,2,1,44.18495251543267,8,2,0,False,True,False,False,False,0,NONE
T09b0977d8d,U00145,2026-01-21 09:11:07,7798.4,0.0,1.2867033177357294,1,1161,1237,0,0,0,0,0,0,0,1,1,1,1090.527969033543,9,2,0,True,False,False,False,False,0,NONE
T83af28a3f9,U00080,2026-01-21 09:24:30,2224.43,0.0,0.524324273359623,3,749,172,0,0,0,0,0,0,0,0,2,1,290.6467876272694,9,2,0,False,False,True,False,False,0,NONE
Tf3be226cab,U00011,2026-01-21 09:33:25,4520.76,0.0,0.6241884842777891,1,700,199,0,0,1,1,0,0,0,0,1,0,1231.507866128529,9,2,0,False,False,False,True,False,0,NONE
T7d7b635937,U00906,2026-01-21 09:40:42,2682.5,0.0,0.5919568892086204,1,742,1065,0,0,1,1,0,0,0,0,4,1,1198.7905759654182,9,2,0,False,False,False,False,True,0,NONE
T443c8309bc,U01849,2026-01-21 09:44:23,7380.42,0.0,1.087704043434945,2,861,1021,0,0,0,0,0,0,0,0,4,1,165.98281533753752,9,2,0,False,True,False,False,False,0,NONE
T1ef5698b3d,U00617,2026-01-21 09:44:31,2448.22,-0.5591485845496221,0.6615130210162823,2,1144,10,0,0,0,0,0,0,0,0,2,2,350.4826657684465,9,2,0,True,False,False,False,False,0,NONE
T590a520102,U01714,2026-01-21 09:49:26,40870.69,0.0,0.43790420677729697,2,1359,1112,0,0,1,1,0,0,0,1,3,1,964.6414543282442,9,2,0,False,False,False,True,False,0,NONE
T2aabaf5afa,U00484,2026-01-21 09:54:48,20125.29,0.0,1.0316212341241546,1,1259,804,0,0,0,0,0,0,0,0,1,0,72.19465892112405,9,2,0,False,True,False,False,False,0,NONE
T787569c032,U01739,2026-01-21 09:55:04,8685.21,0.2273703877910254,0.8618306089824691,2,338,1105,0,0,2,2,0,0,0,0,8,2,435.421401227166,9,2,0,False,False,False,False,True,0,NONE
T6370d44127,U00310,2026-01-21 10:10:11,6912.6,0.0,0.9444152224552392,1,822,95,0,0,1,1,0,0,0,2,2,0,884.9760002730604,10,2,0,False,False,False,True,False,0,NONE
T14eaf1f095,U01705,2026-01-21 10:36:21,8570.5,10.0,1.3094648772200017,2,605,1851,0,0,2,2,0,0,0,0,2,2,588.7068279273755,10,2,0,False,False,False,True,False,0,NONE
T3778e90ea2,U00667,2026-01-21 10:45:51,12529.98,3.7094878734256267,3.859951018899311,2,1117,403,0,0,1,1,0,0,0,0,4,2,583.2112673264294,10,2,0,False,False,False,False,True,0,NONE
Tb0ae7a37cb,U00568,2026-01-21 11:05:06,13733.5,-0.4959342171369075,1.6245107305123179,1,424,917,0,0,0,0,0,0,0,0,3,3,32.01645311699697,11,2,0,True,False,False,False,False,0,NONE
T555a9d53c9,U01328,2026-01-21 11:40:25,5142.19,-0.3690160808085725,1.2274814882006673,2,1323,691,0,0,0,0,0,0,0,0,2,2,963.4601026969272,11,2,0,False,True,False,False,False,0,NONE
Te45adbcc6a,U01019,2026-01-21 12:39:05,3885.07,0.0,1.3401229372481926,1,982,1468,0,0,0,0,0,0,0,1,1,0,91.48123859033342,12,2,0,False,False,False,True,False,0,NONE
T2aa2274d00,U00363,2026-01-21 12:50:42,880.02,0.0,0.8298865533142841,1,457,1905,0,0,0,0,0,0,0,1,2,1,437.3110315459296,12,2,0,False,False,False,False,True,0,NONE
Tb4ae8890fe,U01561,2026-01-21 12:52:51,3437.3,0.0,0.7611145801503053,1,746,1046,0,0,1,1,0,0,1,0,1,1,205.8421321254539,12,2,0,True,False,False,False,False,0,NONE
T0df45e0e17,U01488,2026-01-21 12:57:59,55040.37,0.0,11.103116678770274,2,1136,1983,0,0,0,0,0,0,0,1,1,0,117.56698542707436,12,2,0,False,False,False,False,True,0,NONE
Tdf3b7392c0,U00996,2026-01-21 13:11:42,2809.23,0.0,1.7755999823023392,1,381,4,0,0,1,1,0,0,0,0,4,1,53.72654098176753,13,2,0,False,False,False,False,True,0,NONE
Tb051b9f238,U01228,2026-01-21 13:11:47,1645.11,-10.0,0.5465064131312225,1,928,978,0,0,2,2,0,0,0,1,2,2,938.2285385061932,13,2,0,False,False,False,False,True,0,NONE
Tf051805f2d,U00441,2026-01-21 13:24:01,3031.12,0.0,0.583309278310837,2,105,20,0,0,0,0,0,0,0,0,2,1,2101.618522854817,13,2,0,False,True,False,False,False,0,NONE
T1d8fcc157c,U00767,2026-01-21 13:42:25,22904.4,0.0,1.8534022008362174,2,1165,1642,0,0,2,2,0,0,0,0,2,0,1151.4790899406987,13,2,0,False,True,False,False,False,0,NONE
T2ad33c3724,U01081,2026-01-21 13:50:22,4632.95,1.9915740384997547,1.3505922205281737,1,1111,166,0,0,0,0,0,0,0,0,2,2,116.72100780128856,13,2,0,False,False,False,False,True,0,NONE
T3e210b4dae,U00978,2026-01-21 14:02:48,1599.01,0.0,0.5746563404071804,2,1441,612,0,0,1,1,0,0,0,0,1,1,106.43987748529082,14,2,0,False,False,False,False,True,0,NONE
Ta13ffe62ee,U00585,2026-01-21 14:31:40,16083.11980752648,10.0,10.055406425662872,3,762,21,0,0,1,1,1,0,0,7,10,2,2.1296035576590966,14,2,0,False,False,False,False,True,1,ACCOUNT_TAKEOVER
T6604b2a4b9,U00662,2026-01-21 14:40:01,4009.22,0.0,1.7229654523341915,3,812,1104,0,0,0,0,0,0,0,0,0,1,1727.3231576005096,14,2,0,True,False,False,False,False,0,NONE
Ta8275d84fd,U00863,2026-01-21 14:42:22,13355.51,0.0,1.0388025176095776,1,528,1602,0,0,1,1,0,0,0,0,2,1,256.0916756602276,14,2,0,False,False,False,False,True,0,NONE
T108ff35e73,U00792,2026-01-21 14:43:58,22502.620716596462,0.0,8.247854237655853,1,767,15,0,0,0,0,1,0,0,7,12,0,1.146731319310035,14,2,0,False,False,False,False,True,1,ACCOUNT_TAKEOVER
T4da613741d,U01594,2026-01-21 15:09:02,1340.94,0.0,0.9919589291394502,1,487,424,0,0,3,3,0,0,0,0,1,0,121.77091303267296,15,2,0,True,False,False,False,False,0,NONE
T189d32a6d0,U00121,2026-01-21 15:09:15,3952.75,2.9354145058058645,1.1239972815346249,1,578,1953,0,0,1,1,0,0,0,0,2,2,522.169769110748,15,2,0,False,False,False,True,False,0,NONE
Tf0c6dbbce7,U01472,2026-01-21 15:14:19,5185.9,0.0,1.0120922571302553,2,1436,1695,0,0,0,0,0,0,0,0,5,0,473.85934788583137,15,2,0,False,False,False,False,True,0,NONE
Tb169f7a84c,U01383,2026-01-21 15:17:03,3185.11,0.0,0.9014598333559751,2,844,1605,0,0,2,2,0,0,0,1,2,1,824.7985273329596,15,2,0,True,False,False,False,False,0,NONE
T5fafe85c2a,U01162,2026-01-21 15:34:50,35821.31,0.0,1.8402772747425273,2,866,932,0,0,0,0,0,0,0,0,3,1,109.61866325994292,15,2,0,True,False,False,False,False,0,NONE
T07686461e2,U00832,2026-01-21 16:30:33,81495.84,0.0,1.2669502499983676,2,830,1631,0,0,0,0,0,0,0,0,1,1,95.59032088151947,16,2,0,False,True,False,False,False,0,NONE
Ta8ffcecc1a,U01962,2026-01-21 16:35:29,786.18,0.0,0.5227156373210641,2,870,43,0,0,2,2,0,0,0,0,2,0,222.1880866951328,16,2,0,False,False,True,False,False,0,NONE
T5b610bd014,U01632,2026-01-21 16:37:12,908.3,0.0,0.6265779997516591,2,477,860,0,0,2,2,0,0,0,0,0,0,493.1635504207692,16,2,0,True,False,False,False,False,0,NONE
T17395246b4,U00323,2026-01-21 16:38:48,749.62,-8.687895329694145,0.46993994257557326,1,933,1025,0,0,0,0,0,0,0,0,2,2,1332.098373301985,16,2,0,False,False,False,True,False,0,NONE
T70635ec00c,U01794,2026-01-21 16:38:49,12920.81,0.0,0.9285673219411301,2,1390,457,0,0,0,0,0,0,0,0,2,0,473.2451410665878,16,2,0,True,False,False,False,False,0,NONE
T7ccaab40cb,U01015,2026-01-21 16:40:32,7447.83,-0.9635589872491857,0.6624544818986051,2,696,8,0,0,2,2,0,0,0,0,2,5,263.6247077008208,16,2,0,False,False,False,True,False,0,NONE
T83e834d6af,U01479,2026-01-21 16:51:43,3362.5,3.604681404421327,1.2252044132864992,2,374,1315,0,0,2,2,0,0,1,4,9,2,4.666107595033952,16,2,0,False,False,False,True,False,0,NONE
Tf5fd2f6604,U00924,2026-01-21 16:54:10,19385.07,0.0,1.4590884662803878,2,233,307,0,0,1,1,0,0,0,0,2,1,1186.3124565575606,16,2,0,False,False,False,True,False,0,NONE
T747331cd5d,U00724,2026-01-21 17:00:13,2686.7,0.0,1.3246459985011634,2,1003,1613,0,0,0,0,0,0,0,0,1,0,582.9457077033402,17,2,0,False,False,False,True,False,0,NONE
Tc8f18822b3,U01996,2026-01-21 17:26:43,14895.51,10.0,2.764155722692023,2,355,1198,0,0,1,1,1,0,0,0,3,2,804.6020003744726,17,2,0,False,False,True,False,False,0,NONE
Td2b9541c40,U01178,2026-01-21 17:30:36,6938.91,0.0,1.360479889575989,2,300,1744,0,0,2,2,0,0,0,0,1,0,149.98557822214744,17,2,0,True,False,False,False,False,0,NONE
T65c4d716eb,U00797,2026-01-21 17:30:59,3559.4,0.0,0.4680231105641155,2,213,828,0,0,0,0,0,0,0,0,4,1,343.83554722018084,17,2,0,False,False,False,False,True,0,NONE
T77032baceb,U00936,2026-01-21 17:59:07,40502.76,0.0,2.4042054701741535,2,1417,117,0,0,1,1,0,0,0,0,0,0,213.8196952026572,17,2,0,False,False,True,False,False,0,NONE
Te84b8c7010,U00280,2026-01-21 18:08:50,4983.21,2.224033904633622,1.5003477480678153,2,1007,1217,0,0,1,1,0,0,0,0,4,4,522.6485578984272,18,2,0,False,True,False,False,False,0,NONE
T5cf3cf66ac,U01271,2026-01-21 18:15:20,9709.95,3.8037721419933144,1.8856212386905837,1,974,1538,0,0,1,1,0,0,0,0,0,2,711.0703267900774,18,2,0,False,False,False,False,True,0,NONE
T96f3890ff5,U00890,2026-01-21 18:15:42,11051.89,0.0,2.220409811528486,1,1045,1982,0,0,1,1,0,0,0,2,2,1,1717.2477706798345,18,2,0,False,False,False,False,True,0,NONE
T31d5932d21,U01890,2026-01-21 18:16:50,8561.87,0.0,1.1863935416643572,2,1106,983,0,0,2,2,0,0,0,1,1,1,4.942252117831751,18,2,0,False,True,False,False,False,0,NONE
T2bd40cdad1,U00831,2026-01-21 18:18:24,4023.13,-2.515493158567449,0.4105058762787717,1,321,261,0,0,2,2,0,0,0,0,0,2,143.11375540396585,18,2,0,False,False,False,False,True,0,NONE
T76f3516b32,U00212,2026-01-21 18:31:19,14152.82,0.0,0.664730018392679,1,627,1270,0,0,3,3,0,0,1,0,3,1,146.06711142831273,18,2,0,True,False,False,False,False,0,NONE
Tb68636b19c,U01945,2026-01-21 18:55:16,19492.14,-0.5002677451049206,0.6667676913488437,3,1065,222,0,0,0,0,1,0,0,0,1,5,183.69864334582755,18,2,0,False,False,False,False,True,0,NONE
T15cbe1c653,U01203,2026-01-21 19:03:26,1848.11,-4.424358931496773,0.6944544648359412,3,381,1835,0,0,0,0,0,0,0,0,3,2,169.4110883546995,19,2,0,False,False,False,True,False,0,NONE
T521751aa26,U00495,2026-01-21 19:04:15,518.95,0.0,0.7997996455267011,1,150,411,0,0,2,2,1,0,0,1,0,0,1036.9822874461051,19,2,0,False,False,False,False,True,0,NONE
T16c7c874d5,U01945,2026-01-21 19:48:45,75832.42,4.513343635755744,2.593999818018744,3,1065,1509,0,0,0,0,0,1,0,1,2,6,1325.3351714777032,19,2,0,False,False,False,True,False,0,NONE
T7c7946a641,U01915,2026-01-21 20:06:02,1945.37,0.0,0.8761546603013038,2,1180,625,0,0,0,0,1,0,0,0,5,0,693.7865881520482,20,2,0,False,False,False,True,False,0,NONE
Tb9722481d2,U00675,2026-01-21 20:08:45,1991.32,0.0,0.444390885090638,1,1376,1951,0,0,4,4,0,0,0,0,3,0,2823.229350605542,20,2,0,False,False,False,True,False,0,NONE
T3b8a4153e5,U01697,2026-01-21 20:23:30,3620.49,0.0,1.4940267650445052,3,64,1797,0,0,3,3,0,0,0,1,1,0,47.460270828865376,20,2,0,False,False,False,False,True,0,NONE
T6347a285a1,U00484,2026-01-21 20:57:46,27875.72,0.0,1.4289078402596624,1,1259,1005,0,0,2,2,0,0,0,0,1,1,470.4646954132671,20,2,0,False,False,False,True,False,0,NONE
Tc1dc9da029,U00764,2026-01-21 21:03:42,2593.33,0.0,0.4816180157559865,1,723,947,0,0,2,2,0,0,0,0,3,0,140.1333034992778,21,2,0,True,False,False,False,False,0,NONE
T4d3ec9bed4,U00453,2026-01-21 21:21:24,899.94,0.0,0.5165152410852135,2,482,183,0,0,0,0,0,0,0,1,2,1,26.912464256305924,21,2,0,True,False,False,False,False,0,NONE
T13cf23d755,U00368,2026-01-21 21:27:51,31348.132553169617,0.0,7.283471124177131,1,167,7,0,0,0,0,1,0,0,1,2,0,77.42798248229794,21,2,0,False,False,False,False,True,1,SIM_SWAP
T5caba98371,U01609,2026-01-21 22:04:29,22374.24569866833,10.0,5.647366711006193,3,1274,7,0,0,1,1,1,0,0,8,18,2,0.622561603412356,22,2,0,False,False,False,False,True,1,ACCOUNT_TAKEOVER
Taf25b264db,U01124,2026-01-21 22:07:35,4163.94,0.0,1.2448623277228017,2,1429,967,0,0,2,2,0,0,0,1,0,0,266.4243594464058,22,2,0,False,False,False,True,False,0,NONE
T88ba395ce5,U01796,2026-01-21 22:28:22,5746.02,0.0,0.6074305860215339,2,1260,210,0,0,0,0,0,0,0,3,5,0,2.8151190664438426,22,2,0,True,False,False,False,False,0,NONE
T48fb46cd79,U00219,2026-01-21 22:36:56,4005.21,0.0,1.3234544811702624,1,67,772,0,0,0,0,0,0,0,0,3,1,193.79661482905655,22,2,0,False,False,True,False,False,0,NONE
T98eb90b3e2,U00421,2026-01-21 22:37:59,14325.77,0.0,1.8835719282006511,2,1464,1981,0,0,1,1,0,0,0,0,5,0,257.61495023899647,22,2,0,True,False,False,False,False,0,NONE
T9138607899,U01535,2026-01-21 23:06:41,26119.08,-0.5209945762789381,1.5744534127419483,1,701,475,0,0,1,1,0,0,0,0,2,4,1319.9689584206287,23,2,0,False,False,False,True,False,0,NONE
Tcb9dabc630,U00112,2026-01-21 23:16:37,3053.81,0.0,0.43906103529384705,1,964,1334,0,0,2,2,0,0,0,0,1,1,34.968148520067295,23,2,0,False,False,False,True,False,0,NONE
T2dbc13c8a6,U00672,2026-01-21 23:36:08,3463.93,5.740647531804053,2.8881486792956244,2,380,1466,0,0,3,3,0,0,0,1,0,2,432.7644993836548,23,2,0,False,True,False,False,False,0,NONE
Tacb1d7ede8,U00247,2026-01-21 23:37:36,15740.406577624351,0.0,5.679935110988389,2,1190,29,0,0,0,0,1,0,0,4,14,0,2.582444858814411,23,2,0,False,False,False,False,True,1,ACCOUNT_TAKEOVER
T28016dfa5d,U01593,2026-01-21 23:39:04,8543.69,0.0,0.7814738964161938,1,848,485,0,0,3,3,0,0,0,0,2,1,407.0735063390064,23,2,0,False,False,False,True,False,0,NONE
T1dd41593b2,U00744,2026-01-21 23:59:03,7632.1,0.0,1.0692570218107642,1,57,1449,0,0,3,3,0,0,0,0,2,0,100.72645712965657,23,2,0,True,False,False,False,False,0,NONE
T0294ad2eeb,U00906,2026-01-21 23:59:47,7531.39,7.32098913733633,1.6619788241628748,1,742,1558,0,0,1,1,0,0,0,0,4,2,145.07546484276813,23,2,0,False,False,False,False,True,0,NONE
T2cfd340ca4,U01624,2026-01-22 00:06:12,15046.11,0.0,2.393807583570257,1,301,414,0,0,3,3,1,0,0,0,2,0,1690.0196091268065,0,3,1,False,False,False,False,True,0,NONE
T1f77bad0d3,U00921,2026-01-22 00:06:19,2682.27,-7.131435528756956,0.48686840084730537,1,101,1182,0,0,0,0,0,0,0,0,0,2,808.6004112123102,0,3,1,False,False,False,False,True,0,NONE
T89856c7379,U00125,2026-01-22 00:19:36,38451.27,0.0,2.428095387844642,1,569,1591,0,0,0,0,0,1,0,0,1,0,1591.4967365582436,0,3,1,False,False,False,True,False,0,NONE
T97bdcf3387,U00438,2026-01-22 00:44:35,39022.85,1.5808122215985636,2.422477985430188,1,1418,1,1,0,0,0,0,0,0,0,3,2,822.7713502557849,0,3,1,False,False,False,False,True,0,NONE
T5a6526b29e,U01843,2026-01-22 00:54:19,3380.37,-2.429390832792738,0.3694421705958406,3,59,1320,0,0,0,0,0,0,0,0,2,3,1941.044396789563,0,3,1,False,True,False,False,False,0,NONE
T8f4eb4e4fc,U00172,2026-01-22 00:58:43,1352.17,0.0,0.5845730170464617,2,822,2,1,0,0,0,0,0,0,0,3,0,15.191315092512164,0,3,1,False,False,False,False,True,0,NONE
T2dda800eee,U00832,2026-01-22 01:01:43,97801.2,0.587060848642706,1.5204365620397355,2,830,1728,0,0,1,1,0,0,0,1,1,2,327.24365098185785,1,3,1,True,False,False,False,False,0,NONE
T09e3c37c4b,U00101,2026-01-22 01:09:57,40588.16,0.0,0.6045150189100096,2,355,981,0,0,1,1,0,0,0,0,1,1,565.1699707870639,1,3,1,False,False,False,False,True,0,NONE
Tbcb061df08,U01580,2026-01-22 01:14:12,11049.04,0.0,5.8171518224272,1,14,281,0,0,1,1,0,0,0,0,1,1,721.7378428808973,1,3,1,False,False,True,False,False,0,NONE
Tf0c0380b4c,U00549,2026-01-22 01:32:06,2941.29,-1.6803079909857028,0.6602311142237607,1,61,813,0,0,3,3,0,0,0,0,1,3,847.4632276307251,1,3,1,False,False,False,False,True,0,NONE
T2289a9630e,U00559,2026-01-22 01:42:35,1198.55,0.00484156399212009,1.0341867067035972,2,1245,1213,0,0,1,1,0,1,0,0,3,2,160.7108089077251,1,3,1,False,False,False,False,True,0,NONE
T162f16d15c,U00284,2026-01-22 01:50:12,5107.68,0.0,2.1870124086903653,1,1407,86,0,0,1,1,0,0,0,2,2,1,121.82908294347288,1,3,1,False,False,False,True,False,0,NONE
Te807e07b38,U00830,2026-01-22 02:10:57,4612.08,0.0,0.8559037217804418,2,399,273,0,0,1,1,0,0,0,1,1,1,1481.741757172022,2,3,1,False,True,False,False,False,0,NONE
Tcc5e20133a,U01390,2026-01-22 02:27:19,56546.89,0.48463170496677643,0.913769215256115,2,45,694,0,0,2,2,0,0,0,0,4,2,853.083949794477,2,3,1,False,False,False,False,True,0,NONE
T39ccee9dba,U00476,2026-01-22 02:44:19,1523.71,0.0,0.8721316917652582,1,796,1790,0,0,0,0,0,0,0,0,2,0,1169.315581103862,2,3,1,False,False,True,False,False,0,NONE
T05aad16782,U00128,2026-01-22 02:53:57,90975.24,0.0,24.173490672073086,2,304,5,0,0,2,2,0,0,0,1,11,0,75.4046522023853,2,3,1,False,False,False,False,True,1,SMURFING
T153cd4a554,U00382,2026-01-22 02:54:06,1491.09,0.0,0.854737747205503,1,559,1708,0,0,0,0,0,0,0,0,4,1,975.9795529484388,2,3,1,False,False,False,False,True,0,NONE
T2e674357ca,U01727,2026-01-22 02:55:20,15166.3,2.645941055491023,1.9990720566467237,1,103,1532,0,0,1,1,0,0,0,0,2,3,754.2355900085029,2,3,1,False,False,True,False,False,0,NONE
T44164ab1b0,U01329,2026-01-22 04:03:25,461.2,0.0,0.526748595184796,1,1161,456,0,0,1,1,0,0,0,0,1,0,1302.470668820698,4,3,1,False,False,False,True,False,0,NONE
Tf21d253322,U01758,2026-01-22 04:03:29,29505.85,-0.17411953681346237,1.1492828922844653,2,151,3,1,0,0,0,0,0,0,1,2,3,1647.3165181976565,4,3,1,False,True,False,False,False,0,NONE
Tfde18ab132,U01130,2026-01-22 04:04:16,4736.72,0.040363565285379155,1.4443157008867045,1,416,959,0,0,1,1,0,0,0,0,3,2,924.557455907561,4,3,1,False,False,False,False,True,0,NONE
T7c9d5f8c1f,U01460,2026-01-22 04:09:28,9742.08,0.0,9.792905177873163,1,1485,1522,0,0,2,2,0,0,0,0,1,0,189.14391649519956,4,3,1,False,False,False,False,True,0,NONE
T62aba77f85,U01191,2026-01-22 04:16:51,10700.67,0.0,0.6056803600346179,2,891,168,0,0,4,4,0,0,0,1,0,0,65.70799937750586,4,3,1,True,False,False,False,False,0,NONE
T85c1778a97,U01840,2026-01-22 04:22:58,21413.36,0.0,0.8667207961732651,2,258,1202,0,0,1,1,0,0,0,0,2,0,46.54612389877271,4,3,1,False,False,True,False,False,0,NONE
T182a95de55,U00326,2026-01-22 04:45:58,2571.68,0.0,0.505247606062154,1,1271,432,0,0,2,2,0,0,0,0,1,1,614.5550744151075,4,3,1,True,False,False,False,False,0,NONE
T9708ace7f0,U01039,2026-01-22 04:57:09,23223.6,0.0,1.4298696692969233,3,1234,1318,0,0,2,2,0,0,0,0,3,0,369.5554058941476,4,3,1,True,False,False,False,False,0,NONE
T1afc154e7d,U00956,2026-01-22 05:16:10,3601.03,0.0,1.006031669758398,2,1363,751,0,0,1,1,0,0,0,4,9,1,28.513404936495068,5,3,0,False,False,False,False,True,0,NONE
T8b14725dc9,U01812,2026-01-22 06:08:29,22532.6,0.0,1.8873278839155063,1,950,5,0,0,1,1,0,0,0,0,1,1,139.4489584543675,6,3,0,False,False,False,False,True,0,NONE
Te9efd8a04f,U00563,2026-01-22 06:15:14,3522.04,0.0,0.8310892761912853,2,1057,817,0,0,0,0,1,0,0,0,2,1,798.2090564388574,6,3,0,False,False,False,False,True,0,NONE
T87ca8f36c8,U01509,2026-01-22 06:37:22,6686.73,0.0,0.9031300859676253,1,469,799,0,0,0,0,0,0,0,0,1,1,1007.0225720096912,6,3,0,False,True,False,False,False,0,NONE
T4e82d5c38c,U00779,2026-01-22 06:38:34,3658.44,10.0,1.9920284883530988,2,858,1521,0,0,1,1,0,0,0,1,3,2,662.1924425940005,6,3,0,False,False,False,False,True,0,NONE
T2705f5a80f,U01419,2026-01-22 06:47:11,16398.19,2.0161872957123634,1.3522875148644347,1,581,43,0,0,0,0,0,0,0,0,1,3,1907.2923432237335,6,3,0,False,False,False,False,True,0,NONE
T2e80f10281,U01365,2026-01-22 06:54:27,2311.81,10.0,1.0846744301706905,1,11,1475,0,0,0,0,0,0,0,0,2,2,373.42868830959696,6,3,0,False,False,False,True,False,0,NONE
T31a2be3314,U00890,2026-01-22 07:06:49,6884.71,-0.06537576074437564,1.3831912581041144,1,1045,1585,0,0,0,0,0,0,0,1,3,2,723.3737496386623,7,3,0,True,False,False,False,False,0,NONE
Tea41186986,U01736,2026-01-22 07:36:24,2420.76,0.8003344952092162,0.6977077983277563,2,1095,429,0,0,1,1,0,0,0,0,2,2,301.0957010018715,7,3,0,False,False,False,True,False,0,NONE
Td738f1b6af,U00796,2026-01-22 07:38:43,2066.48,-0.702143625453318,0.5200235541619902,2,424,1425,0,0,0,0,0,0,0,0,4,4,129.68397924384436,7,3,0,False,False,False,False,True,0,NONE
Taf07665fa2,U01504,2026-01-22 07:39:20,4558.99,0.0,1.0893383670641081,1,14,386,0,0,0,0,0,0,0,1,3,0,89.17284030895556,7,3,0,False,True,False,False,False,0,NONE
T8f2dda471e,U01059,2026-01-22 08:04:00,4471.24,0.0,1.565335508557945,2,862,1991,0,0,1,1,0,0,0,0,1,1,449.6372122259149,8,3,0,False,False,False,False,True,0,NONE
T7c0b180f68,U01058,2026-01-22 08:06:36,2381.8,0.0,2.1746037542911405,1,1108,696,0,0,2,2,0,0,0,0,0,0,249.3889568087812,8,3,0,False,False,False,True,False,0,NONE
Tb3fba4fa2c,U01503,2026-01-22 08:07:55,3304.13,0.0,1.3579806996777801,2,192,1407,0,0,2,2,0,0,0,1,1,1,309.66170703158326,8,3,0,False,False,False,True,False,0,NONE
T5f22442c78,U01315,2026-01-22 08:10:08,723.55,-2.13100999484116,0.4150342730949035,1,925,1524,0,0,1,1,0,0,0,0,5,3,1476.1389842315514,8,3,0,False,True,False,False,False,0,NONE
T09c5be22a9,U00812,2026-01-22 08:26:45,3714.63,0.0,0.6025196426370119,1,1439,630,0,0,1,1,0,0,0,1,2,0,298.13084198220525,8,3,0,False,False,False,False,True,0,NONE
Tbf2d5ed1fa,U01600,2026-01-22 08:31:40,9283.17,0.0,1.5809078601169948,2,1218,1104,0,0,2,2,0,0,0,0,1,0,793.7781659191294,8,3,0,True,False,False,False,False,0,NONE
Te945a02583,U00357,2026-01-22 08:45:55,907.54,0.0,1.0135808260180035,2,722,757,0,0,0,0,0,0,0,0,1,0,117.11114491178724,8,3,0,False,False,False,True,False,0,NONE
Tc05ad35848,U01407,2026-01-22 09:18:26,43874.92,0.0,2.6192433999423312,3,706,801,0,0,2,2,0,0,0,0,2,0,626.8668055167356,9,3,0,False,False,False,False,True,0,NONE
T297139be61,U00810,2026-01-22 09:41:02,2349.38,0.0,0.7707787904437577,2,753,1679,0,0,2,2,0,0,0,0,5,0,472.3308640044943,9,3,0,False,True,False,False,False,0,NONE
Tca7247cab0,U00205,2026-01-22 09:53:55,3762.42,0.0,0.34203258492133765,1,1240,0,1,0,1,1,0,0,0,0,3,1,727.0309928758327,9,3,0,False,False,True,False,False,0,NONE
